dailyReturnNoReinv,exchangeCD,ListSector,totalShares,nonrestFloatShares,nonrestfloatA,TShEquity,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio
0.0,0,1,1896690400.0,1896592600.0,1896592600.0,9967344819.45,239.6166,1.5024,0.0819,-334.7592,-1.0754,24.6549,4.1926,0.0448,0.2149,0.2193,0.5343,0.0179,0.0081,0.6928
1.0,1,1,6670131300.0,6670131300.0,6670131300.0,15273830814.1,147.5289,2.4402,0.0733,71.6717,5.0229,24.9176,1.3295,0.0151,-0.0674,0.0771,0.431,0.0027,0.0077,0.4836
0.0,0,1,572646900.0,572646900.0,572646900.0,3482003766.71,26.1578,13.7626,0.0432,-265.5455,-1.3557,23.1138,1.2409,0.0,1.0414,0.6262,0.696,0.0105,0.0113,0.4945
0.0,1,1,1386569100.0,1386569100.0,1386569100.0,7665401263.76,150.5646,2.391,0.0913,89.5322,4.0209,23.3503,1.2155,0.0,0.1648,0.0072,0.4819,0.0392,0.0184,0.4396
0.0,1,1,376240300.0,376240300.0,376240300.0,1827083793.48,17.8428,20.1762,0.0821,-16.9234,-21.2723,21.4793,1.0515,0.0,0.1143,0.8379,0.7023,0.0067,0.0039,0.301
1.0,0,1,595979100.0,243467900.0,175862600.0,3598915822.96,75.47800000000001,4.7696,0.0548,-96.8132,-3.7185,22.3232,1.0183,0.0,-0.0788,1.1993,0.4782,0.0267,0.0108,0.8216
1.0,1,1,13172847800.0,12800000000.0,12800000000.0,42923431000.0,24.8828,14.4678,0.0779,67.3703,5.3436,24.8672,1.1824,0.0,0.2666,0.2965,0.2387,0.0184,0.0154,0.2024
0.0,1,1,8183624800.0,8110301800.0,8110301800.0,47066631169.7,14.4874,24.8492,0.0151,1.6272,221.2448,25.5572,1.5937,0.0288,0.0076,0.2847,0.349,0.0254,0.0124,0.5438
0.0,1,1,12259529300.0,10216274400.0,7635674400.0,62111054645.1,63.7507,5.647,0.0568,25.5582,14.0855,25.5859,3.2441,0.1011,0.0781,0.3816,0.3741,0.0,0.0,0.26899999999999996
1.0,0,1,514805600.0,469342200.0,469342200.0,5116649994.25,113.9962,3.158,0.0859,188.8772,1.906,22.9268,1.2765,0.0,-0.0546,0.1029,0.6131,0.0039,0.0015,0.7038
0.0,1,1,862956000.0,690000000.0,690000000.0,1575243101.04,20.8353,17.2784,0.0348,100.1085,3.5961,21.5452,1.0292,0.0,0.0534,0.4031,0.5164,0.0,0.0,0.4621
0.0,0,0,2186879700.0,2113735500.0,2113735500.0,6946614845.61,44.5931,8.073,0.0654,73.6603,4.8873,23.0335,1.1322,0.0,0.0938,0.3872,0.7763,0.0314,0.0104,0.5161
0.0,0,1,3990880200.0,3921069800.0,3921069800.0,22442335468.4,51.2178,7.0288,0.0225,29.8144,12.0747,24.6152,1.2676,0.061,0.10800000000000001,0.1997,0.4251,0.035,0.0061,0.4801
0.0,1,1,701118200.0,699675200.0,699675200.0,2471169726.83,137.7727,2.613,0.0425,-237.4827,-1.5159,22.4514,1.3019999999999998,0.1061,0.6254,0.9333,0.8507,0.0234,0.0076,0.85
0.0,0,0,1067068600.0,993395500.0,993395500.0,8794898536.17,122.5448,2.9377,0.1324,117.3977,3.0665,23.511,1.4,0.1068,0.1867,0.6645,0.9094,0.0038,0.0078,0.6761
1.0,0,0,959992900.0,593609800.0,593609800.0,4596840154.38,104.64200000000001,3.4403,0.0703,67.4562,5.3368,22.4798,1.0203,0.0,0.1411,0.6834,0.4821,0.0225,0.0257,0.5244
0.0,1,1,11950481500.0,9787339500.0,9787339500.0,40540101482.9,76.7427,4.691,0.0403,63.25,5.6917,24.5525,1.1143,0.0649,0.0866,0.5902,0.31,0.0221,0.0172,0.3367
0.0,0,2,565314700.0,439625500.0,439625500.0,2653092982.08,51.9503,6.9297,0.1504,62.8283,5.7299,21.7683,1.0204,0.0,0.142,2.7466,0.5538,0.013999999999999999,0.0091,0.5556
0.0,1,1,7700681200.0,7700681200.0,5967751200.0,32143753182.0,55.8547,6.4453,0.0201,19.0842,18.8638,24.9844,1.2949,0.0,0.0469,0.0895,0.6563,0.0447,0.0,0.4433
0.0,0,1,440832700.0,440831100.0,440831100.0,1135791729.0,28.8693,12.47,0.1268,98.62200000000001,3.6503,21.4212,1.2944,0.0,0.1823,0.361,0.6295,0.0,0.0005,0.4811
0.0,0,0,364949000.0,364949000.0,364949000.0,1641189406.29,51.3537,7.0102,0.1034,111.2003,3.2374,21.3541,1.0305,0.0,0.0319,0.6571,0.8281,0.0087,0.0024,0.4299
0.0,0,1,2180398000.0,1975549900.0,1975549900.0,3657414095.54,-0.4928,-730.4766,0.0976,50.985,7.0609,23.2054,2.2969,0.1332,0.2034,0.6293,0.6521,0.0,0.0064,0.5731
1.0,1,1,1313757600.0,1264095000.0,1264095000.0,7496918148.44,144.6596,2.4886,0.0664,100.42399999999999,3.5848,24.1178,1.4022,0.0177,-0.0341,0.0974,0.6477,0.0,0.0118,0.5244
1.0,0,0,612000000.0,586304800.0,586304800.0,721656957.45,74.1427,4.8555,0.2045,124.6149,2.8889,20.9304,1.0805,0.0,0.2418,3.6439,0.8599,0.0023,0.0028,0.5305
0.0,1,1,2180770300.0,2180770300.0,1433270300.0,20020022234.0,23.1278,15.5657,0.0361,-11.7852,-30.5469,24.5225,2.3934,0.0596,0.5859,-0.0133,0.243,0.0383,0.0378,0.1928
1.0,0,2,104140900.0,30719000.0,30719000.0,957138678.86,77.85300000000001,4.6241,0.157,145.9736,2.4662,20.7836,1.0628,0.0,0.2614,0.3107,0.7424,0.0091,0.0022,0.4156
1.0,1,1,692958600.0,692958600.0,692958600.0,5056189639.98,-27.2216,-13.2248,0.0263,-0.0307,-11718.1478,22.8536,1.4324,0.0,0.0311,0.6623,0.3255,0.0481,0.0103,0.3488
1.0,0,0,837574100.0,616967900.0,616967900.0,1865876811.84,117.72399999999999,3.0580000000000003,0.0679,221.6066,1.6245,21.925,1.0303,0.0,-0.0202,0.4206,0.6556,0.0126,0.0071,0.6591
1.0,0,0,801472900.0,796175300.0,796175300.0,3996755128.4,118.3393,3.0421,0.08199999999999999,34.0461,10.5739,22.6057,1.0003,0.0,0.0911,0.7611,0.4456,0.0319,0.0199,0.6406
1.0,1,1,241320000.0,241320000.0,241320000.0,133266467.74,13.1907,27.2919,0.0938,27.2144,13.2283,19.5369,1.6001,0.0,-0.0198,0.5376,0.5576,0.0,0.0,0.5812
0.0,1,1,999465200.0,999465200.0,999465200.0,1996079516.98,399.2459,0.9017,0.0697,227.158,1.5848,22.0351,1.732,0.0,0.6325,0.3321,0.4658,0.0,0.0,0.1968
1.0,0,2,452316300.0,410719600.0,410719600.0,1542803440.92,64.5613,5.5761,0.0859,126.4755,2.8464,21.9837,1.0474,0.0,-0.016,0.0382,0.8384,0.0129,0.0056,0.5379
1.0,1,1,2963899000.0,2963899000.0,2963899000.0,20650526135.6,101.6002,3.5433,0.0886,38.9135,9.2513,24.8663,1.3985,0.0587,0.0314,0.3127,0.4782,0.0018,0.0092,0.479
0.0,0,1,1475111300.0,1253229900.0,1253229900.0,12995094627.1,125.6676,2.8647,0.0963,1.2938,278.2487,23.4966,1.09,0.0625,0.4178,0.6155,0.2427,0.0281,0.0138,0.1228
1.0,0,1,843771000.0,843771000.0,843771000.0,3482180978.82,93.7793,3.8388,0.0317,-68.0439,-5.2907,22.5607,1.4949,0.2111,0.4249,-0.2835,0.7627,0.0045,0.0022,0.7599
0.0,1,1,976080000.0,976080000.0,976080000.0,3120594256.89,87.33200000000001,4.1222,0.0283,71.7618,5.0166,23.3512,1.1223,0.0,0.0459,0.2466,0.6178,0.0197,0.0101,0.868
0.0,0,0,834049100.0,781903700.0,781903700.0,2999634018.9,198.4674,1.8139,0.1713,237.1854,1.5178,21.9274,1.0057,0.0,0.2207,-1.2933,1.0535,0.033,0.0126,0.8469
1.0,0,1,4940629100.0,4940621700.0,4940621700.0,33189572496.6,0.3332,1080.4808,0.0396,-1.1847,-303.8781,25.828000000000003,7.2362,0.0,0.1429,0.574,0.4576,0.0015,0.0021,0.2396
0.0,1,1,1516048100.0,656832800.0,656832800.0,10894488987.2,202.2358,1.7801,0.0294,49.1085,7.3307,23.6346,1.1932,0.0,0.0548,0.3221,0.9553,0.0,0.0,0.2778
1.0,1,1,202445900.0,202445900.0,202445900.0,74332673.06,251.8539,1.4294,0.5045,-19.7965,-18.185,20.0846,2.6135,0.0,-3.1433,0.1055,0.6669,0.0,0.0,0.1334
1.0,0,1,2936165600.0,2490717300.0,2490717300.0,6712920364.42,95.0671,3.7868,0.1212,92.1659,3.906,23.3853,1.3634,0.0,-0.0047,0.6557,0.672,0.009000000000000001,0.0,0.5122
0.0,0,0,1022520000.0,1022476500.0,1022476500.0,1856383113.58,122.3242,2.943,0.1782,137.4308,2.6195,22.320999999999998,1.3324,0.0,-0.1266,-0.03,1.0901,0.0,0.0058,0.4812
1.0,0,0,458666700.0,357321400.0,357321400.0,1052608931.76,116.83,3.0814,0.3087,524.5519,0.6863,21.0278,1.0828,0.0,0.0236,0.2496,0.7131,0.0047,0.0029,0.7687
0.0,0,0,250526300.0,249317800.0,249317800.0,3905883560.05,69.7188,5.1636,0.0115,117.7972,3.0561,23.03,1.3277,0.0743,-0.047,0.1934,0.6766,0.0076,0.0042,0.8823
0.0,1,1,3058060000.0,3058060000.0,2162740000.0,15341661307.6,101.8676,3.534,0.0306,-3.7259,-96.6211,24.2748,2.1196,0.0717,0.2792,0.6943,0.287,0.0292,0.0192,0.1899
0.0,1,1,12267172300.0,10088173300.0,7022650000.0,77178000000.0,45.1009,7.9821,0.0277,-5.5729,-64.5979,26.116999999999997,2.5867,0.0441,0.1769,0.11699999999999999,0.5724,0.0114,0.0073,0.0784
0.0,0,0,1743337100.0,1674758200.0,1674758200.0,5587857343.79,14.732999999999999,24.435,0.0285,73.1157,4.9237,23.0115,1.1626,0.0,0.0735,0.22899999999999998,1.0852,0.0,0.0031,0.5845
0.0,1,1,1961224100.0,1741540400.0,1741540400.0,2176167876.17,158.6602,2.269,0.0313,-13.5582,-26.5522,23.9524,2.5256,0.0169,0.0281,-0.0597,0.61,0.0,0.0,0.2011
0.0,1,1,744359300.0,744359300.0,744359300.0,3699579492.49,86.5322,4.1603,0.4341,82.7948,4.3481,22.5146,1.568,0.1328,-0.6768,2.4346,0.818,0.0052,0.004,0.2141
0.0,0,2,429149800.0,370726700.0,370726700.0,3620649320.79,155.4404,2.316,0.1163,114.5147,3.1437,22.1121,1.0533,0.0,0.2318,0.2543,0.4503,0.0059,0.0034,0.5331
0.0,1,1,1118585000.0,1118585000.0,1118585000.0,6932578740.41,76.2663,4.7203,0.0475,-41.5474,-8.6648,23.2027,1.3289,0.0998,0.6927,2.7033,0.4504,0.0263,0.0184,0.7878
0.0,0,1,2286971100.0,2283741300.0,2283741300.0,7514033454.92,90.9137,3.9598,0.0484,175.1399,2.0555,23.0182,1.0372,0.0,0.1615,1.0723,0.2444,0.0307,0.01,0.4932
0.0,0,0,419230800.0,309396300.0,309396300.0,2057437672.8,13.6846,26.3069,0.1155,116.9781,3.0775,21.814,1.1071,0.0,0.0555,0.2868,0.9827,0.0089,0.0091,0.4691
0.0,0,1,1790396000.0,1790396000.0,1790396000.0,15371655004.9,33.2342,10.8322,0.0035,33.7091,10.6796,24.0058,1.6853,0.0,0.0709,0.1994,0.5996,0.0023,0.02,0.1148
0.0,0,0,760209200.0,580180100.0,580180100.0,4728470551.13,153.1654,2.3504,0.1236,164.9787,2.1821,22.5542,1.0088,0.0,0.1072,0.8778,0.5565,0.0063,0.0092,0.8349
0.0,0,2,506901400.0,457623800.0,457623800.0,2453226543.59,126.6892,2.8416,0.0994,64.782,5.5571,21.6981,1.0084,0.0,0.2511,2.9106,0.5121,0.0088,0.0051,0.8379
1.0,1,1,195600000.0,195600000.0,195600000.0,10819977.6,49.3124,7.3004,0.315,172.1829,2.0908,17.7632,1.9247,0.0,-0.19699999999999998,0.0957,1.3019,0.0,0.0,0.1688
0.0,0,1,6932322600.0,6792520600.0,6792520600.0,99467982000.0,107.7973,3.3396,0.0609,22.0374,16.3359,26.2549,1.5768,0.0174,0.0872,0.14300000000000002,1.0213,0.0228,0.0307,0.6907
0.0,0,0,210010500.0,180145000.0,180145000.0,644767485.31,83.9259,4.2895,0.0393,82.4025,4.3688,20.9303,1.0189,0.0,0.0526,0.2724,1.0033,0.0086,0.0043,0.6189
0.0,0,0,356517100.0,355087700.0,355087700.0,1303607587.5,55.2486,6.516,0.0965,53.6337,6.7122,21.0857,1.0051,0.0,0.0913,1.7452,0.8146,0.0235,0.0123,0.7388
0.0,0,0,2712867200.0,2667893100.0,2667893100.0,8452967198.81,115.4031,3.1195,0.0633,85.5798,4.2066,24.2091,1.6335,0.0671,0.0,-0.0095,0.7519,0.0029,0.0023,0.5697
0.0,0,0,1192275000.0,1162049700.0,1162049700.0,9404295051.81,78.3648,4.5939,0.0525,6.9853,51.5371,23.0153,1.0078,0.0,0.2526,1.2502,0.5749,0.0262,0.0221,0.524
0.0,1,1,478526400.0,478526400.0,478526400.0,2124002659.92,2.0785,173.2039,0.0627,-12.65,-28.4584,21.7516,1.251,0.0,0.255,0.9366,0.5710000000000001,0.0134,0.0095,0.1967
0.0,0,2,585000000.0,343716200.0,343716200.0,1282938949.3,41.5618,8.6618,0.297,13.7224,26.2345,21.0861,1.0327,0.0,0.1223,2.4102,0.5628,0.0139,0.0071,0.5417
1.0,0,0,661580300.0,515719300.0,515719300.0,2803372436.04,68.4593,5.2586,0.1469,137.5568,2.6171,22.5142,1.0887,0.0,-0.0868,1.1184,0.8883,0.0,0.0014,0.5758
0.0,0,1,442968900.0,438364400.0,356716400.0,2632049651.58,34.0374,10.5766,0.0743,34.8584,10.3275,22.0218,1.0339,0.0,0.1508,0.1011,0.4123,0.0223,0.0068,0.6898
1.0,1,1,740180800.0,740180800.0,740180800.0,5031786101.85,82.5859,4.3591,0.0686,41.1396,8.7507,22.7248,1.0225,0.0,0.0934,0.4922,0.4434,0.0561,0.0256,0.7155
0.0,0,0,372772800.0,348855000.0,348855000.0,1214915517.79,164.8654,2.1836,0.1047,98.5383,3.6534,21.4417,1.2629,0.0,0.0534,0.5843,0.7278,0.0117,0.0032,0.5544
0.0,1,1,559797400.0,529796200.0,279796200.0,1347780585.72,478.8508,0.7518,0.2969,428.0109,0.8411,21.8259,1.7193,0.0,0.3098,0.1142,0.5718,0.0,0.0,0.3381
1.0,1,1,464420400.0,457144200.0,457144200.0,2581518610.57,142.7891,2.5212,0.0847,199.071,1.8084,22.3805,1.006,0.0,0.1063,0.3709,0.3988,0.018000000000000002,0.0088,0.8227
0.0,0,2,426552600.0,301004500.0,301004500.0,2210771703.42,92.0575,3.9106,0.1164,229.6065,1.5679,21.8251,1.0109,0.0,-0.0364,1.0776,0.5556,0.0023,0.0024,0.7021
0.0,0,0,712028800.0,603105400.0,603105400.0,2007473862.81,-143.4549,-2.5095,0.1414,60.3227,5.9679,21.5149,1.011,0.0,0.0555,1.3731,0.8026,0.0,0.0044,0.6581
1.0,0,2,1056680100.0,815969800.0,815969800.0,5144765674.9,4.3439,82.875,0.1509,276.3279,1.3028,22.3428,1.0029,0.0,0.0631,2.1419,0.3857,0.0,0.0011,0.5683
0.0,0,2,337941400.0,201367800.0,201367800.0,1392155926.51,75.5239,4.7667,0.28,40.4149,8.9076,21.159000000000002,1.0235,0.0,0.1631,1.0297,0.5369,0.0,0.0003,0.2425
1.0,0,1,1026008100.0,1000795800.0,1000795800.0,5442924791.54,109.8868,3.2761,0.1033,94.6173,3.8048,23.066,1.2402,0.0576,0.0447,0.2965,0.7709999999999999,0.0048,0.0004,0.4736
0.0,0,1,764279300.0,752062500.0,752062500.0,681661654.01,145.1847,2.4796,0.1671,384.4511,0.9364,21.4146,1.3463,0.0,-0.1091,0.1289,0.8982,0.0,0.0,0.516
1.0,1,1,847078300.0,838778300.0,838778300.0,3131437322.98,-2.8645,-125.6773,0.0428,42.00899999999999,8.5696,21.9463,1.0483,0.0,-0.0116,3.0053,0.4396,0.0,0.0,0.7917
1.0,0,0,924988100.0,896649800.0,896649800.0,5889057855.76,69.8365,5.1549,0.2131,66.1169,5.4449,22.8563,1.1229,0.0745,0.1215,0.1437,0.6978,0.012,0.0057,0.3637
0.0,1,1,796637200.0,796637200.0,796637200.0,3850313990.45,40.4013,8.9106,0.0973,-10.6004,-33.9609,22.4179,1.2796,0.1647,0.1748,0.5084,0.8482,0.0065,0.0057,0.6094
0.0,1,1,916897700.0,916462700.0,916462700.0,14000515971.0,4.5966,78.3194,0.0222,-20.7536,-17.3464,23.9234,1.536,0.0935,0.2462,0.8393,0.4798,0.0051,0.0043,0.3926
0.0,0,1,967423200.0,967400000.0,967400000.0,2569117694.27,37.5145,9.5963,0.1038,-10.2024,-35.2859,22.434,1.2528,0.0,0.3888,0.4672,0.828,0.0083,0.0044,0.4517
0.0,0,0,271510300.0,227521100.0,227521100.0,3585522363.71,158.4786,2.2716,0.1175,149.8065,2.4031,22.6291,1.2685,0.0,0.0663,0.4738,0.6474,0.0573,0.0128,0.4843
0.0,0,0,3111443900.0,2702903900.0,2702903900.0,20716527104.7,52.1573,6.9022,0.0154,-572.9747,-0.6283,24.9329,1.8809,0.1156,-0.5884,0.2112,0.3699,0.016,0.0105,0.9007
0.0,0,1,1253011900.0,387682700.0,387682700.0,16298250800.5,6.1997,58.0673,0.1159,72.2732,4.9811,23.754,1.0968,0.0492,0.2415,0.22699999999999998,0.3765,0.0179,0.0061,0.3118
0.0,1,1,641783200.0,641783200.0,641783200.0,832909278.96,10.5155,34.2353,0.034,14.1498,25.441999999999997,21.4378,1.1925,0.0,0.0278,0.2409,0.6265,0.0,0.0,0.5471
0.0,0,0,691505900.0,518532100.0,518532100.0,4427610024.84,78.7712,4.5702,0.0965,131.8681,2.73,22.5598,1.0737,0.0,0.0138,1.2883,0.8149,0.0072,0.0018,0.6261
1.0,1,1,121071209600.0,121071209600.0,95557771000.0,882094000000.0,33.1978,10.8441,0.0332,-6.0835,-59.1767,28.0837,1.2219,0.0197,0.0791,0.2492,0.505,0.08199999999999999,0.0489,0.3315
1.0,0,0,880000000.0,873862100.0,873862100.0,3166004015.47,-15.7507,-22.8561,0.1931,-62.5935,-5.7514,22.0598,1.0182,0.0,-0.2947,0.3052,0.7406,0.0077,0.0038,0.7751
0.0,1,1,31040967700.0,21196596400.0,21196596400.0,320219324339.0,192.6989,1.8682,0.0778,-33.7543,-10.6653,27.076999999999998,1.2018,0.0313,0.3378,0.2353,0.7928,0.0041,0.0058,0.163
0.0,0,0,363909600.0,343984800.0,343984800.0,1179800413.99,298.9288,1.2043,0.2257,323.4792,1.1129,21.1397,1.0442,0.0,0.0198,0.261,0.6976,0.0,0.0027,0.6691
0.0,0,0,1067639600.0,485313900.0,485313900.0,9004584439.58,26.813000000000002,13.4263,0.2454,-10.1169,-35.584,22.6876,1.0513,0.0,0.1581,1.0202,0.3958,0.0035,0.0019,0.6084
0.0,1,1,1731982500.0,655131900.0,655131900.0,7173836739.64,75.2823,4.782,0.03,-29.7405,-12.1047,23.6164,2.0528,0.0,0.1182,0.2174,0.5146,0.0291,0.0273,0.1926
0.0,0,0,626420700.0,571749800.0,571749800.0,2053928880.76,61.7231,5.8325,0.1071,89.9708,4.0013,21.5114,1.0188,0.0,0.1085,0.2478,0.473,0.0057,0.0034,0.4444
1.0,1,1,402110700.0,402110700.0,402110700.0,750456107.45,30.7445,11.7094,0.0802,28.156,12.7859,20.7926,1.0492,0.0,-0.0516,0.5658,1.0756,0.0,0.0003,0.6182
0.0,0,2,362916700.0,265150800.0,265150800.0,1825192118.74,78.6335,4.5782,0.0687,60.8129,5.9198,21.9255,1.1811,0.0,0.1259,0.0549,0.4371,0.0113,0.005,0.4406
1.0,0,1,1805043300.0,1805043300.0,1805043300.0,-1305965329.68,34.6434,10.3916,0.0495,158.3671,2.2732,23.1808,1.9338,0.0,-0.017,0.1325,1.3723,0.0,0.0022,0.4339
0.0,0,2,303922200.0,292013400.0,292013400.0,1743134211.06,171.9444,2.0937,0.2081,205.9261,1.7482,21.7638,1.1798,0.0,-0.02,0.3162,1.1289,0.0,0.0011,0.5712
0.0,0,2,281151900.0,212241900.0,212241900.0,2407966187.02,256.7028,1.4024,0.0664,193.5068,1.8604,22.0876,1.0352,0.0,0.0166,-0.1055,0.601,0.0053,0.0027,0.7184
0.0,1,1,1816276100.0,1816276100.0,1816276100.0,26423127868.3,2.1139,170.3024,0.0015,-21.4966,-16.7468,25.1883,2.3924,0.0164,-0.0411,0.0808,0.4011,0.0274,0.0113,0.8706
0.0,0,0,532363400.0,425611500.0,425611500.0,4931750460.69,113.6794,3.1668,0.0857,109.1769,3.2974,22.7946,1.0653,0.0,0.1239,0.3903,0.5033,0.0157,0.0062,0.4516
0.0,0,0,332467400.0,331635300.0,331635300.0,901089530.77,141.3206,2.5474,0.0863,98.10600000000001,3.6695,21.6577,1.7131,0.0,0.1109,0.1677,0.731,0.0,0.0004,0.2882
1.0,0,1,2027671300.0,1245944700.0,1245944700.0,17685151746.3,148.5149,2.424,0.0431,71.8434,5.0109,24.1979,1.0768,0.0,-0.019,0.4965,0.6611,0.0021,0.0012,0.5366
0.0,1,1,736249900.0,600778800.0,600778800.0,3990808467.4,-3.4718,-103.6935,0.0562,77.9406,4.6189,23.119,1.6798,0.0,-0.1792,0.2354,0.7056,0.0,0.0003,0.5212
1.0,1,1,1618789900.0,1604127000.0,1604127000.0,4325833038.98,164.7597,2.185,0.0515,45.0062,7.9989,22.4943,1.0193,0.0,-0.0428,0.2966,0.429,0.0044,0.0008,0.789
1.0,1,1,1208190900.0,1208190900.0,1208190900.0,3150814582.42,193.6525,1.859,0.1353,113.1933,3.1804,22.0888,1.0169,0.0,0.1659,0.3077,0.5511,0.0028,0.0023,0.5905
1.0,1,1,399553600.0,399553600.0,399553600.0,1988408638.44,86.4512,4.1642,0.1419,152.2327,2.3648,21.730999999999998,1.2601,0.0,-0.0483,0.3776,0.858,0.0166,0.0071,0.5347
0.0,0,0,562368600.0,431227200.0,431227200.0,3394431244.61,24.0804,14.9499,0.0547,86.0647,4.1829,22.6963,1.4128,0.0,-0.0413,0.1244,0.5539999999999999,0.0113,0.0047,0.518
0.0,1,1,381873700.0,381873700.0,381873700.0,1547876816.24,137.2579,2.6228,0.0903,-5.8144,-61.9154,22.0873,1.2247,0.0,0.1224,0.1731,0.7366,0.0,0.0015,0.163
0.0,1,1,818701000.0,818701000.0,818701000.0,2116330007.89,99.8502,3.6054,0.042,33.493,10.7485,21.6199,1.0022,0.0,0.1691,0.3909,0.491,0.0069,0.0059,0.5839
1.0,0,0,886862600.0,658729600.0,658729600.0,1904849171.4,27.7512,12.9724,0.0753,1.1466,313.9693,22.0733,1.1529,0.0,0.1389,0.2753,0.7993,0.0,0.0047,0.2827
1.0,0,0,908000000.0,867298900.0,867298900.0,3521688910.41,31.0102,11.6091,0.035,16.588,21.7025,22.7213,1.181,0.0675,0.1644,0.0069,0.3869,0.0791,0.0323,0.451
0.0,0,1,360000000.0,360000000.0,360000000.0,2632378033.37,6.1696,58.351000000000006,0.0538,69.6015,5.1723,21.9765,1.0269,0.0,0.0441,0.4536,0.6528,0.0,0.0076,0.5308
1.0,0,2,430056000.0,425988800.0,425988800.0,1358205933.49,98.8115,3.6433,0.1196,129.3289,2.7836,21.3726,1.0214,0.0,0.1705,0.7264,0.7431,0.0041,0.0028,0.7285
1.0,0,2,122800000.0,118391400.0,118391400.0,648747827.54,54.3232,6.627000000000001,0.1259,106.99,3.3648,20.283,1.0305,0.0,0.4474,-0.7887,0.8873,0.0222,0.0086,0.7658
1.0,0,2,272008900.0,223300500.0,223300500.0,1654168414.76,131.291,2.742,0.13699999999999998,153.3285,2.3479,21.3956,1.008,0.0,-0.0265,0.9633,0.7334,0.0038,0.0022,0.5958
1.0,0,2,655789100.0,616731000.0,616731000.0,3360299952.41,199.3245,1.8061,0.1078,188.1566,1.9133,22.5088,1.01,0.0,-0.146,0.3665,0.7703,0.0055,0.0018,0.7206
0.0,1,1,2828454400.0,785820800.0,785820800.0,12160581563.5,24.8772,14.4711,0.0327,-2.8089999999999997,-128.1603,23.3369,1.0323,0.0,0.0632,0.9973,0.9363,0.0084,0.0062,0.4162
1.0,1,1,221939900.0,221939900.0,221939900.0,751848821.31,13.6344,26.4038,0.040999999999999995,73.6211,4.8899,20.6289,1.0008,0.0,0.1111,1.2084,0.779,0.0413,0.0128,0.8689
0.0,1,1,411863500.0,411863500.0,411863500.0,3962136830.99,67.6272,5.3233,0.0793,65.0136,5.5373,22.2015,1.0077,0.0,0.3633,1.4080000000000001,1.6581,0.0156,0.0065,0.4476
0.0,0,2,406890800.0,368218800.0,368218800.0,1223267907.1,47.9578,7.5066,0.3068,190.8093,1.8867,21.0287,1.0438,0.0,0.0849,1.5652,0.7108,0.0055,0.0039,0.7051
0.0,1,1,2579565200.0,2579565200.0,2579565200.0,55030085400.1,18.3152,19.6558,0.0209,-504.9797,-0.7129,26.2592,5.7693,0.1012,-0.4504,0.2061,0.4144,0.0855,0.0347,0.9101
1.0,0,0,716101400.0,529201400.0,529201400.0,2095086050.09,32.5004,11.0768,0.1004,40.9179,8.7981,21.4106,1.0232,0.0,0.1997,1.9671,1.0743,0.0085,0.0067,0.4894
0.0,0,1,1192199400.0,1189588900.0,1189588900.0,4155232944.74,-1.9781,-181.9958,0.021,0.8392,428.9921,22.7183,1.0717,0.0,0.0762,0.1556,0.6805,0.0095,0.0098,0.1731
0.0,0,0,1962465700.0,1562283100.0,1562283100.0,7430718562.56,42.2055,8.5297,0.6102,83.0641,4.334,22.9896,1.0137,0.0052,0.2818,0.3632,0.6514,0.0022,0.0015,0.4497
0.0,0,0,1486625800.0,953027000.0,953027000.0,8722614852.14,150.8991,2.3857,0.1041,57.3778,6.2742,23.186999999999998,1.0459,0.0087,-0.0488,0.4347,0.3524,0.0031,0.0031,0.5869
0.0,0,0,324548500.0,202274100.0,202274100.0,1581793997.83,132.3189,2.7207,0.0806,58.4577,6.1583,21.5948,1.0375,0.0,-0.0226,-0.1037,0.5621,0.0048,0.0009,0.4373
0.0,0,2,515253400.0,297126000.0,297126000.0,1658105973.29,44.1696,8.1504,0.1366,60.3936,5.9609,21.0502,1.0399,0.0,0.1355,0.7518,0.8366,0.0034,0.0027,0.3834
1.0,0,2,388611700.0,360308500.0,360308500.0,1828743528.19,34.9858,10.2899,0.0517,127.2489,2.8291,21.5687,1.0303,0.0,-0.0079,0.6285,0.4226,0.0227,0.0097,0.7259
1.0,0,0,622200000.0,468648300.0,468648300.0,1475291160.51,176.1597,2.0436,0.2464,-13.0086,-27.674,21.6754,1.0504,0.0,0.1077,-0.08199999999999999,0.8033,0.0013,0.001,0.7599
0.0,0,1,813619900.0,813609500.0,813609500.0,3907565824.16,139.5187,2.5803,0.0561,30.9507,11.6314,22.5663,1.1747,0.0,0.2004,0.0615,0.7596,0.0108,0.0072,0.4478
1.0,0,2,957936400.0,793996500.0,793996500.0,2485893663.77,158.8843,2.2658,0.0961,146.9928,2.4491,22.913,1.2267,0.0,-0.013999999999999999,0.083,1.0049,0.0083,0.0012,0.4954
0.0,1,1,1078671500.0,1065845600.0,1065845600.0,8483552310.67,52.4361,6.8655,0.0518,76.1873,4.7252,23.6931,1.2038,0.0369,-0.1581,0.2474,1.3903,0.0052,0.0,0.6952
